Shipment_ID,Origin,Destination,Shipment_Date,Planned_Delivery_Date,Actual_Delivery_Date,Vehicle_Type,Distance_(km),Weather_Conditions,Traffic_Conditions,Delayed,Planned_Delivery_Days,Actual_Delivery_Days,Delay_Days,Shipment_Month,Shipment_Day_Of_Week,Is_Weekend,Shipment_Quarter,Distance_Category,Avg_Speed,Is_Long_Distance,Is_Bad_Weather,Is_Heavy_Traffic
11919,4,2,2023-04-18,2023-04-19,2023-04-19,0,499,0,1,0,1,1,0,4,1,0,2,4,499.0,0,0,0
11920,2,5,2023-02-01,2023-02-03,2023-02-07,1,692,3,2,1,2,6,4,2,2,0,1,2,115.33333333333333,0,1,0
11921,8,9,2023-01-13,2023-01-15,2023-01-21,1,723,0,2,1,2,8,6,1,4,0,1,2,90.375,0,0,0
11922,1,8,2023-08-05,2023-08-09,2023-08-09,0,1232,0,1,0,4,4,0,8,5,1,3,1,308.0,1,0,0
11923,2,9,2023-10-04,2023-10-05,2023-10-13,2,414,1,2,1,1,9,8,10,2,0,4,4,46.0,0,1,0
11924,1,6,2024-03-03,2024-03-06,2024-03-06,2,1018,0,1,0,3,3,0,3,6,1,1,1,339.3333333333333,0,0,0
11925,2,1,2023-12-14,2023-12-15,2023-12-15,3,253,0,1,0,1,1,0,12,3,0,4,4,253.0,0,0,0
11926,1,5,2024-02-14,2024-02-20,2024-02-21,4,1869,0,2,1,6,7,1,2,2,0,1,3,267.0,1,0,0
11927,9,1,2024-03-18,2024-03-23,2024-03-24,0,1695,0,2,1,5,6,1,3,0,0,1,3,282.5,1,0,0
11928,6,3,2023-01-12,2023-01-13,2023-01-15,2,411,0,0,1,1,3,2,1,3,0,1,4,137.0,0,0,1
11929,7,0,2023-02-11,2023-02-14,2023-02-21,1,1045,1,1,1,3,10,7,2,5,1,1,1,104.5,0,1,0
11930,3,6,2024-03-05,2024-03-06,2024-03-09,1,486,2,0,1,1,4,3,3,1,0,1,4,121.5,0,1,1
11931,0,4,2023-12-10,2023-12-15,2023-12-16,3,1660,2,1,1,5,6,1,12,6,1,4,3,276.6666666666667,1,1,0
11932,6,4,2023-06-08,2023-06-11,2023-06-14,2,999,0,2,1,3,6,3,6,3,0,2,1,166.5,0,0,0
11933,5,2,2023-01-26,2023-01-31,2023-02-01,0,1518,0,2,1,5,6,1,1,3,0,1,0,253.0,1,0,0
11934,1,4,2023-09-21,2023-09-27,2023-10-02,0,1867,0,1,1,6,11,5,9,3,0,3,3,169.72727272727272,1,0,0
11935,2,1,2023-06-18,2023-06-22,2023-06-23,3,1218,0,2,1,4,5,1,6,6,1,2,1,243.6,1,0,0
11936,7,9,2023-07-28,2023-07-29,2023-07-29,3,343,0,1,0,1,1,0,7,4,0,3,4,343.0,0,0,0
11937,7,8,2024-02-16,2024-02-19,2024-02-20,0,1084,0,2,1,3,4,1,2,4,0,1,1,271.0,0,0,0
11938,1,4,2023-02-14,2023-02-18,2023-02-20,2,1295,1,1,1,4,6,2,2,1,0,1,0,215.83333333333334,1,1,0
11939,8,2,2024-04-02,2024-04-04,2024-04-04,2,715,0,1,0,2,2,0,4,1,0,2,2,357.5,0,0,0
11940,8,7,2023-07-02,2023-07-07,2023-07-07,1,1606,0,1,0,5,5,0,7,6,1,3,0,321.2,1,0,0
11941,6,8,2023-07-23,2023-07-27,2023-08-01,0,1263,0,0,1,4,9,5,7,6,1,3,1,140.33333333333334,1,0,1
11942,3,6,2023-12-16,2023-12-17,2023-12-18,0,251,0,2,1,1,2,1,12,5,1,4,4,125.5,0,0,0
11943,3,4,2023-08-25,2023-08-31,2023-09-01,2,1851,0,2,1,6,7,1,8,4,0,3,3,264.42857142857144,1,0,0
11944,2,7,2023-04-06,2023-04-09,2023-04-09,1,916,0,1,0,3,3,0,4,3,0,2,2,305.3333333333333,0,0,0
11945,2,8,2023-12-11,2023-12-14,2023-12-18,1,901,0,1,1,3,7,4,12,0,0,4,2,128.71428571428572,0,0,0
11946,1,0,2023-02-02,2023-02-03,2023-02-05,3,467,1,1,1,1,3,2,2,3,0,1,4,155.66666666666666,0,1,0
11947,6,9,2023-02-12,2023-02-17,2023-02-22,0,1799,0,0,1,5,10,5,2,6,1,1,3,179.9,1,0,1
11948,6,7,2024-05-08,2024-05-12,2024-05-14,2,1451,0,0,1,4,6,2,5,2,0,2,0,241.83333333333334,1,0,1
11949,6,9,2024-02-07,2024-02-10,2024-02-11,1,1099,0,2,1,3,4,1,2,2,0,1,1,274.75,0,0,0
11950,2,9,2023-01-05,2023-01-09,2023-01-09,0,1313,0,1,0,4,4,0,1,3,0,1,0,328.25,1,0,0
11951,1,4,2023-05-05,2023-05-11,2023-05-13,1,1879,0,0,1,6,8,2,5,4,0,2,3,234.875,1,0,1
11952,1,7,2023-05-08,2023-05-13,2023-05-13,3,1610,0,1,0,5,5,0,5,0,0,2,0,322.0,1,0,0
11953,2,9,2023-12-25,2023-12-26,2023-12-26,0,549,0,1,0,1,1,0,12,0,0,4,4,549.0,0,0,0
11954,0,9,2024-03-13,2024-03-14,2024-03-17,1,537,0,1,1,1,4,3,3,2,0,1,4,134.25,0,0,0
11955,9,1,2023-09-10,2023-09-11,2023-09-12,0,410,0,2,1,1,2,1,9,6,1,3,4,205.0,0,0,0
11956,9,5,2023-08-08,2023-08-11,2023-08-11,2,1064,0,1,0,3,3,0,8,1,0,3,1,354.6666666666667,0,0,0
11957,9,8,2023-04-01,2023-04-02,2023-04-06,3,254,3,2,1,1,5,4,4,5,1,2,4,50.8,0,1,0
11958,8,6,2023-05-08,2023-05-11,2023-05-15,2,1136,1,1,1,3,7,4,5,0,0,2,1,162.28571428571428,1,1,0
11959,2,9,2023-11-27,2023-11-29,2023-12-06,2,884,0,0,1,2,9,7,11,0,0,4,2,98.22222222222223,0,0,1
11960,3,1,2024-02-16,2024-02-22,2024-02-22,2,1819,0,1,0,6,6,0,2,4,0,1,3,303.1666666666667,1,0,0
11961,3,8,2023-07-20,2023-07-25,2023-07-25,0,1540,0,1,0,5,5,0,7,3,0,3,0,308.0,1,0,0
11962,4,5,2023-06-07,2023-06-08,2023-06-12,1,387,1,0,1,1,5,4,6,2,0,2,4,77.4,0,1,1
11963,0,9,2023-08-30,2023-09-03,2023-09-06,3,1402,0,1,1,4,7,3,8,2,0,3,0,200.28571428571428,1,0,0
11964,0,7,2023-01-07,2023-01-13,2023-01-13,3,1899,0,1,0,6,6,0,1,5,1,1,3,316.5,1,0,0
11965,6,4,2023-05-14,2023-05-18,2023-05-18,3,1235,0,1,0,4,4,0,5,6,1,2,1,308.75,1,0,0
11966,6,9,2024-04-21,2024-04-22,2024-04-22,2,236,0,1,0,1,1,0,4,6,1,2,4,236.0,0,0,0
11967,1,2,2023-11-19,2023-11-24,2023-11-24,3,1550,0,1,0,5,5,0,11,6,1,4,0,310.0,1,0,0
11968,3,1,2023-01-25,2023-01-26,2023-01-26,3,375,0,1,0,1,1,0,1,2,0,1,4,375.0,0,0,0
11969,8,9,2024-05-25,2024-05-30,2024-05-31,3,1763,2,1,1,5,6,1,5,5,1,2,3,293.8333333333333,1,1,0
11970,2,0,2023-05-21,2023-05-22,2023-05-27,1,433,0,2,1,1,6,5,5,6,1,2,4,72.16666666666667,0,0,0
11971,8,2,2023-06-23,2023-06-28,2023-06-30,2,1532,2,2,1,5,7,2,6,4,0,2,0,218.85714285714286,1,1,0
11972,2,6,2023-09-16,2023-09-19,2023-09-19,2,1065,0,1,0,3,3,0,9,5,1,3,1,355.0,0,0,0
11973,9,2,2024-01-16,2024-01-21,2024-01-23,0,1509,0,1,1,5,7,2,1,1,0,1,0,215.57142857142858,1,0,0
11974,0,1,2023-10-31,2023-11-04,2023-11-08,0,1382,0,0,1,4,8,4,10,1,0,4,0,172.75,1,0,1
11975,1,8,2023-03-23,2023-03-28,2023-04-02,2,1752,0,2,1,5,10,5,3,3,0,1,3,175.2,1,0,0
11976,7,4,2023-10-09,2023-10-11,2023-10-17,2,727,1,2,1,2,8,6,10,0,0,4,2,90.875,0,1,0
11977,8,3,2023-02-06,2023-02-08,2023-02-09,3,689,0,2,1,2,3,1,2,0,0,1,2,229.66666666666666,0,0,0
11978,7,9,2023-04-10,2023-04-13,2023-04-14,3,1153,0,2,1,3,4,1,4,0,0,2,1,288.25,1,0,0
11979,6,8,2023-07-31,2023-08-03,2023-08-04,3,1145,2,1,1,3,4,1,7,0,0,3,1,286.25,1,1,0
11980,3,4,2024-03-16,2024-03-21,2024-03-23,2,1740,2,2,1,5,7,2,3,5,1,1,3,248.57142857142858,1,1,0
11981,6,8,2023-10-10,2023-10-15,2023-10-17,2,1521,0,0,1,5,7,2,10,1,0,4,0,217.28571428571428,1,0,1
11982,9,6,2023-06-11,2023-06-14,2023-06-16,0,1093,1,1,1,3,5,2,6,6,1,2,1,218.6,0,1,0
11983,7,0,2024-03-31,2024-04-02,2024-04-07,1,787,0,2,1,2,7,5,3,6,1,1,2,112.42857142857143,0,0,0
11984,9,5,2024-02-02,2024-02-05,2024-02-11,4,1082,2,2,1,3,9,6,2,4,0,1,1,120.22222222222223,0,1,0
11985,2,8,2023-02-14,2023-02-19,2023-02-21,0,1507,0,0,1,5,7,2,2,1,0,1,0,215.28571428571428,1,0,1
11986,6,5,2023-06-19,2023-06-22,2023-06-24,2,929,1,1,1,3,5,2,6,0,0,2,1,185.8,0,1,0
11987,1,5,2023-02-26,2023-02-28,2023-03-07,2,665,2,2,1,2,9,7,2,6,1,1,2,73.88888888888889,0,1,0
11988,2,4,2024-01-30,2024-02-01,2024-02-02,3,814,2,1,1,2,3,1,1,1,0,1,2,271.3333333333333,0,1,0
11989,5,3,2024-04-05,2024-04-11,2024-04-11,1,1934,0,1,0,6,6,0,4,4,0,2,3,322.3333333333333,1,0,0
11990,3,1,2023-05-12,2023-05-13,2023-05-13,3,394,0,1,0,1,1,0,5,4,0,2,4,394.0,0,0,0
11991,2,1,2023-02-07,2023-02-09,2023-02-15,0,795,2,1,1,2,8,6,2,1,0,1,2,99.375,0,1,0
11992,3,5,2023-02-02,2023-02-03,2023-02-08,0,327,1,2,1,1,6,5,2,3,0,1,4,54.5,0,1,0
11993,3,1,2023-03-22,2023-03-24,2023-03-26,3,619,2,2,1,2,4,2,3,2,0,1,2,154.75,0,1,0
11994,9,8,2023-06-30,2023-07-05,2023-07-13,3,1726,1,2,1,5,13,8,6,4,0,2,3,132.76923076923077,1,1,0
11995,9,8,2023-08-02,2023-08-03,2023-08-04,1,489,0,2,1,1,2,1,8,2,0,3,4,244.5,0,0,0
11996,4,2,2023-04-28,2023-04-30,2023-04-30,0,645,0,1,0,2,2,0,4,4,0,2,2,322.5,0,0,0
11997,9,5,2023-07-10,2023-07-14,2023-07-15,1,1200,0,2,1,4,5,1,7,0,0,3,1,240.0,1,0,0
11998,9,4,2023-10-30,2023-10-31,2023-10-31,1,376,0,1,0,1,1,0,10,0,0,4,4,376.0,0,0,0
11999,0,4,2023-06-03,2023-06-08,2023-06-08,2,1683,0,1,0,5,5,0,6,5,1,2,3,336.6,1,0,0
12000,7,6,2023-08-04,2023-08-07,2023-08-08,1,909,0,2,1,3,4,1,8,4,0,3,2,227.25,0,0,0
12001,1,9,2024-03-17,2024-03-20,2024-03-21,3,1099,2,1,1,3,4,1,3,6,1,1,1,274.75,0,1,0
12002,2,7,2024-01-27,2024-02-01,2024-02-01,2,1642,0,1,0,5,5,0,1,5,1,1,0,328.4,1,0,0
12003,5,8,2023-03-04,2023-03-10,2023-03-10,1,1842,0,1,0,6,6,0,3,5,1,1,3,307.0,1,0,0
12004,0,8,2024-04-09,2024-04-12,2024-04-12,1,1178,0,1,0,3,3,0,4,1,0,2,1,392.6666666666667,1,0,0
12005,3,4,2024-05-26,2024-05-29,2024-05-31,1,944,0,1,1,3,5,2,5,6,1,2,1,188.8,0,0,0
12006,5,3,2024-01-14,2024-01-16,2024-01-18,3,857,1,1,1,2,4,2,1,6,1,1,2,214.25,0,1,0
12007,5,0,2023-11-09,2023-11-11,2023-11-17,2,651,2,1,1,2,8,6,11,3,0,4,2,81.375,0,1,0
12008,7,2,2023-10-30,2023-11-02,2023-11-02,1,1069,0,1,0,3,3,0,10,0,0,4,1,356.3333333333333,0,0,0
12009,8,4,2024-03-22,2024-03-23,2024-03-23,0,314,0,1,0,1,1,0,3,4,0,1,4,314.0,0,0,0
12010,8,5,2024-04-09,2024-04-15,2024-04-16,3,1967,0,2,1,6,7,1,4,1,0,2,3,281.0,1,0,0
12011,6,9,2023-06-10,2023-06-11,2023-06-11,4,399,0,1,0,1,1,0,6,5,1,2,4,399.0,0,0,0
12012,6,7,2023-01-31,2023-02-03,2023-02-04,0,959,2,1,1,3,4,1,1,1,0,1,1,239.75,0,1,0
12013,1,5,2023-05-05,2023-05-10,2023-05-10,0,1776,0,1,0,5,5,0,5,4,0,2,3,355.2,1,0,0
12014,6,7,2023-05-09,2023-05-11,2023-05-12,0,897,0,2,1,2,3,1,5,1,0,2,2,299.0,0,0,0
12015,2,7,2023-09-15,2023-09-19,2023-09-23,3,1360,2,2,1,4,8,4,9,4,0,3,0,170.0,1,1,0
12016,1,9,2023-10-27,2023-10-30,2023-10-31,0,1017,0,2,1,3,4,1,10,4,0,4,1,254.25,0,0,0
12017,7,2,2023-09-02,2023-09-08,2023-09-08,3,1838,0,1,0,6,6,0,9,5,1,3,3,306.3333333333333,1,0,0
12018,6,8,2023-11-30,2023-12-01,2023-12-05,3,488,3,2,1,1,5,4,11,3,0,4,4,97.6,0,1,0
12019,2,1,2023-11-14,2023-11-20,2023-11-20,3,1822,0,1,0,6,6,0,11,1,0,4,3,303.6666666666667,1,0,0
12020,4,1,2023-07-17,2023-07-21,2023-07-21,1,1365,0,1,0,4,4,0,7,0,0,3,0,341.25,1,0,0
12021,4,7,2023-06-28,2023-07-01,2023-07-03,0,902,0,0,1,3,5,2,6,2,0,2,2,180.4,0,0,1
12022,3,1,2023-05-05,2023-05-11,2023-05-12,0,1963,0,2,1,6,7,1,5,4,0,2,3,280.42857142857144,1,0,0
12023,3,8,2024-03-10,2024-03-12,2024-03-13,4,626,2,1,1,2,3,1,3,6,1,1,2,208.66666666666666,0,1,0
12024,1,6,2023-11-28,2023-11-29,2023-11-29,0,383,0,1,0,1,1,0,11,1,0,4,4,383.0,0,0,0
12025,5,9,2024-03-28,2024-03-30,2024-03-30,1,689,0,1,0,2,2,0,3,3,0,1,2,344.5,0,0,0
12026,9,5,2023-11-13,2023-11-15,2023-11-15,0,822,0,1,0,2,2,0,11,0,0,4,2,411.0,0,0,0
12027,0,2,2024-04-16,2024-04-22,2024-04-24,1,1827,0,0,1,6,8,2,4,1,0,2,3,228.375,1,0,1
12028,0,2,2023-06-23,2023-06-25,2023-06-26,2,732,0,2,1,2,3,1,6,4,0,2,2,244.0,0,0,0
12029,3,2,2023-08-10,2023-08-15,2023-08-17,0,1743,0,0,1,5,7,2,8,3,0,3,3,249.0,1,0,1
12030,3,6,2023-02-22,2023-02-28,2023-02-28,0,1982,0,1,0,6,6,0,2,2,0,1,3,330.3333333333333,1,0,0
12031,0,7,2023-02-25,2023-02-26,2023-02-28,1,316,1,1,1,1,3,2,2,5,1,1,4,105.33333333333333,0,1,0
12032,8,5,2024-03-24,2024-03-25,2024-03-25,3,548,0,1,0,1,1,0,3,6,1,1,4,548.0,0,0,0
12033,1,7,2023-06-22,2023-06-23,2023-06-26,1,241,1,2,1,1,4,3,6,3,0,2,4,60.25,0,1,0
12034,2,6,2024-04-10,2024-04-11,2024-04-16,1,250,0,2,1,1,6,5,4,2,0,2,4,41.666666666666664,0,0,0
12035,8,4,2023-01-10,2023-01-16,2023-01-16,2,1951,0,1,0,6,6,0,1,1,0,1,3,325.1666666666667,1,0,0
12036,3,8,2023-11-14,2023-11-17,2023-11-17,1,1141,0,1,0,3,3,0,11,1,0,4,1,380.3333333333333,1,0,0
12037,4,0,2024-02-22,2024-02-24,2024-02-27,1,773,0,1,1,2,5,3,2,3,0,1,2,154.6,0,0,0
12038,4,9,2023-01-11,2023-01-17,2023-01-22,0,1894,2,1,1,6,11,5,1,2,0,1,3,172.1818181818182,1,1,0
12039,2,9,2024-03-01,2024-03-06,2024-03-07,0,1559,2,1,1,5,6,1,3,4,0,1,0,259.8333333333333,1,1,0
12040,4,1,2023-12-29,2024-01-03,2024-01-01,0,1083,0,0,1,5,3,-2,12,4,0,4,1,361.0,0,0,1
12041,1,9,2023-10-17,2023-10-19,2023-10-21,0,881,1,1,1,2,4,2,10,1,0,4,2,220.25,0,1,0
12042,5,1,2024-03-18,2024-03-19,2024-03-20,4,395,0,2,1,1,2,1,3,0,0,1,4,197.5,0,0,0
12043,7,8,2024-05-23,2024-05-28,2024-05-29,2,1691,2,1,1,5,6,1,5,3,0,2,3,281.8333333333333,1,1,0
12044,9,6,2023-12-23,2023-12-29,2023-12-30,1,1937,0,2,1,6,7,1,12,5,1,4,3,276.7142857142857,1,0,0
12045,9,0,2023-11-15,2023-11-17,2023-11-18,0,618,0,2,1,2,3,1,11,2,0,4,2,206.0,0,0,0
12046,4,5,2024-01-09,2024-01-12,2024-01-12,2,1138,0,1,0,3,3,0,1,1,0,1,1,379.3333333333333,1,0,0
12047,2,3,2023-10-28,2023-11-02,2023-11-08,4,1669,0,2,1,5,11,6,10,5,1,4,3,151.72727272727272,1,0,0
12048,9,6,2023-02-02,2023-02-05,2023-02-07,1,934,1,1,1,3,5,2,2,3,0,1,1,186.8,0,1,0
12049,4,6,2024-01-02,2024-01-03,2024-01-04,1,384,2,1,1,1,2,1,1,1,0,1,4,192.0,0,1,0
12050,4,1,2023-09-23,2023-09-26,2023-10-02,1,1041,1,2,1,3,9,6,9,5,1,3,1,115.66666666666667,0,1,0
12051,2,0,2023-08-20,2023-08-22,2023-08-24,0,819,0,0,1,2,4,2,8,6,1,3,2,204.75,0,0,1
12052,5,3,2024-04-01,2024-04-02,2024-04-05,1,375,1,2,1,1,4,3,4,0,0,2,4,93.75,0,1,0
12053,0,4,2024-05-14,2024-05-18,2024-05-23,2,1210,0,2,1,4,9,5,5,1,0,2,1,134.44444444444446,1,0,0
12054,7,3,2023-02-08,2023-02-12,2023-02-14,0,1394,1,1,1,4,6,2,2,2,0,1,0,232.33333333333334,1,1,0
12055,8,4,2023-02-04,2023-02-07,2023-02-08,3,926,2,1,1,3,4,1,2,5,1,1,1,231.5,0,1,0
12056,8,7,2024-03-26,2024-03-27,2024-04-01,2,406,0,0,1,1,6,5,3,1,0,1,4,67.66666666666667,0,0,1
12057,8,6,2023-09-22,2023-09-27,2023-09-27,1,1687,0,1,0,5,5,0,9,4,0,3,3,337.4,1,0,0
12058,7,6,2024-01-13,2024-01-14,2024-01-17,3,313,1,2,1,1,4,3,1,5,1,1,4,78.25,0,1,0
12059,5,7,2023-02-12,2023-02-18,2023-02-20,2,1875,0,0,1,6,8,2,2,6,1,1,3,234.375,1,0,1
12060,2,7,2023-06-08,2023-06-14,2023-06-16,3,1898,2,2,1,6,8,2,6,3,0,2,3,237.25,1,1,0
12061,1,5,2024-03-11,2024-03-17,2024-03-14,3,1080,1,2,1,6,3,-3,3,0,0,1,1,360.0,0,1,0
12062,1,2,2024-01-12,2024-01-18,2024-01-20,2,1924,1,1,1,6,8,2,1,4,0,1,3,240.5,1,1,0
12063,7,0,2024-01-14,2024-01-16,2024-01-17,1,882,0,2,1,2,3,1,1,6,1,1,2,294.0,0,0,0
12064,5,8,2024-04-16,2024-04-18,2024-04-20,3,732,0,0,1,2,4,2,4,1,0,2,2,183.0,0,0,1
12065,7,8,2023-06-29,2023-07-02,2023-07-06,1,988,0,2,1,3,7,4,6,3,0,2,1,141.14285714285714,0,0,0
12066,0,5,2023-05-31,2023-06-04,2023-06-06,2,1458,0,0,1,4,6,2,5,2,0,2,0,243.0,1,0,1
12067,3,8,2023-05-26,2023-05-30,2023-05-31,2,1464,0,2,1,4,5,1,5,4,0,2,0,292.8,1,0,0
12068,6,5,2023-11-05,2023-11-11,2023-11-14,2,1922,2,0,1,6,9,3,11,6,1,4,3,213.55555555555554,1,1,1
12069,3,9,2023-01-24,2023-01-25,2023-01-25,2,426,0,1,0,1,1,0,1,1,0,1,4,426.0,0,0,0
12070,2,0,2023-07-27,2023-07-29,2023-07-30,2,823,2,1,1,2,3,1,7,3,0,3,2,274.3333333333333,0,1,0
12071,9,7,2023-01-03,2023-01-06,2023-01-07,2,925,0,2,1,3,4,1,1,1,0,1,1,231.25,0,0,0
12072,3,5,2023-02-13,2023-02-16,2023-02-16,1,993,0,1,0,3,3,0,2,0,0,1,1,331.0,0,0,0
12073,0,8,2024-05-01,2024-05-04,2024-05-06,0,1099,0,1,1,3,5,2,5,2,0,2,1,219.8,0,0,0
12074,7,0,2023-11-27,2023-11-30,2023-11-30,2,974,0,1,0,3,3,0,11,0,0,4,1,324.6666666666667,0,0,0
12075,1,4,2024-01-08,2024-01-14,2024-01-14,0,1960,0,1,0,6,6,0,1,0,0,1,3,326.6666666666667,1,0,0
12076,9,8,2024-02-19,2024-02-20,2024-02-23,1,377,1,2,1,1,4,3,2,0,0,1,4,94.25,0,1,0
12077,1,9,2023-09-19,2023-09-25,2023-10-01,3,1943,0,2,1,6,12,6,9,1,0,3,3,161.91666666666666,1,0,0
12078,0,8,2023-06-01,2023-06-07,2023-06-08,2,1901,0,2,1,6,7,1,6,3,0,2,3,271.57142857142856,1,0,0
12079,7,2,2023-07-28,2023-07-31,2023-08-02,0,1181,0,0,1,3,5,2,7,4,0,3,1,236.2,1,0,1
12080,3,4,2023-09-18,2023-09-21,2023-09-21,3,1108,0,1,0,3,3,0,9,0,0,3,1,369.3333333333333,1,0,0
12081,3,4,2024-03-16,2024-03-21,2024-03-22,1,1699,0,2,1,5,6,1,3,5,1,1,3,283.1666666666667,1,0,0
12082,0,6,2023-07-04,2023-07-10,2023-07-11,3,1856,2,1,1,6,7,1,7,1,0,3,3,265.14285714285717,1,1,0
12083,6,4,2023-08-10,2023-08-13,2023-08-13,0,1150,0,1,0,3,3,0,8,3,0,3,1,383.3333333333333,1,0,0
12084,7,3,2023-07-21,2023-07-25,2023-07-25,2,1435,0,1,0,4,4,0,7,4,0,3,0,358.75,1,0,0
12085,7,1,2023-04-26,2023-05-01,2023-05-03,0,1615,1,1,1,5,7,2,4,2,0,2,0,230.71428571428572,1,1,0
12086,8,4,2023-03-25,2023-03-28,2023-03-29,1,1032,0,2,1,3,4,1,3,5,1,1,1,258.0,0,0,0
12087,4,1,2023-09-11,2023-09-15,2023-09-16,1,1474,2,1,1,4,5,1,9,0,0,3,0,294.8,1,1,0
12088,3,6,2023-11-13,2023-11-15,2023-11-15,0,782,0,1,0,2,2,0,11,0,0,4,2,391.0,0,0,0
12089,8,5,2024-01-02,2024-01-03,2024-01-08,0,377,0,0,1,1,6,5,1,1,0,1,4,62.833333333333336,0,0,1
12090,8,2,2023-04-21,2023-04-22,2023-04-24,1,407,1,1,1,1,3,2,4,4,0,2,4,135.66666666666666,0,1,0
12091,7,0,2023-03-19,2023-03-24,2023-03-26,2,1635,0,0,1,5,7,2,3,6,1,1,0,233.57142857142858,1,0,1
12092,9,8,2024-05-20,2024-05-25,2024-05-25,0,1746,0,1,0,5,5,0,5,0,0,2,3,349.2,1,0,0
12093,5,0,2023-06-24,2023-06-25,2023-06-26,4,456,0,2,1,1,2,1,6,5,1,2,4,228.0,0,0,0
12094,2,6,2024-03-21,2024-03-24,2024-03-25,1,1005,2,1,1,3,4,1,3,3,0,1,1,251.25,0,1,0
12095,4,7,2023-03-12,2023-03-13,2023-03-23,2,230,3,0,1,1,11,10,3,6,1,1,4,20.90909090909091,0,1,1
12096,3,8,2023-11-24,2023-11-27,2023-11-28,2,908,0,2,1,3,4,1,11,4,0,4,2,227.0,0,0,0
12097,0,3,2023-05-24,2023-05-27,2023-05-27,2,910,0,1,0,3,3,0,5,2,0,2,2,303.3333333333333,0,0,0
12098,5,8,2023-04-12,2023-04-14,2023-04-14,1,780,0,1,0,2,2,0,4,2,0,2,2,390.0,0,0,0
12099,8,0,2023-07-24,2023-07-25,2023-07-25,2,585,0,1,0,1,1,0,7,0,0,3,2,585.0,0,0,0
12100,6,0,2023-02-12,2023-02-18,2023-02-21,0,1982,0,1,1,6,9,3,2,6,1,1,3,220.22222222222223,1,0,0
12101,7,3,2023-04-08,2023-04-10,2023-04-10,0,818,0,1,0,2,2,0,4,5,1,2,2,409.0,0,0,0
12102,7,0,2024-01-29,2024-01-31,2024-02-01,2,674,0,2,1,2,3,1,1,0,0,1,2,224.66666666666666,0,0,0
12103,4,6,2024-05-03,2024-05-07,2024-05-11,1,1230,3,2,1,4,8,4,5,4,0,2,1,153.75,1,1,0
12104,4,8,2023-01-22,2023-01-27,2023-01-28,2,1751,2,1,1,5,6,1,1,6,1,1,3,291.8333333333333,1,1,0
12105,3,1,2023-10-24,2023-10-25,2023-10-27,1,422,0,0,1,1,3,2,10,1,0,4,4,140.66666666666666,0,0,1
12106,2,4,2023-08-16,2023-08-17,2023-08-24,4,427,1,2,1,1,8,7,8,2,0,3,4,53.375,0,1,0
12107,3,9,2023-02-04,2023-02-05,2023-02-05,2,228,0,1,0,1,1,0,2,5,1,1,4,228.0,0,0,0
12108,1,7,2023-10-05,2023-10-09,2023-10-09,0,1386,0,1,0,4,4,0,10,3,0,4,0,346.5,1,0,0
12109,8,1,2024-03-28,2024-04-02,2024-04-02,2,1797,0,1,0,5,5,0,3,3,0,1,3,359.4,1,0,0
12110,6,2,2023-05-18,2023-05-26,2023-05-24,1,1818,2,2,1,8,6,-2,5,3,0,2,3,303.0,1,1,0
12111,9,3,2024-03-04,2024-03-05,2024-03-05,1,325,0,1,0,1,1,0,3,0,0,1,4,325.0,0,0,0
12112,9,5,2023-01-19,2023-01-22,2023-01-25,1,1189,0,2,1,3,6,3,1,3,0,1,1,198.16666666666666,1,0,0
12113,6,7,2023-10-23,2023-10-28,2023-10-28,0,1609,0,1,0,5,5,0,10,0,0,4,0,321.8,1,0,0
12114,1,5,2023-04-13,2023-04-15,2023-04-15,0,799,0,1,0,2,2,0,4,3,0,2,2,399.5,0,0,0
12115,5,8,2024-05-03,2024-05-07,2024-05-10,3,1275,2,1,1,4,7,3,5,4,0,2,1,182.14285714285714,1,1,0
12116,6,3,2023-02-18,2023-02-20,2023-02-23,1,788,1,2,1,2,5,3,2,5,1,1,2,157.6,0,1,0
12117,8,2,2024-04-06,2024-04-12,2024-04-12,1,1894,0,1,0,6,6,0,4,5,1,2,3,315.6666666666667,1,0,0
12118,7,4,2023-01-01,2023-01-06,2023-01-07,1,1731,0,2,1,5,6,1,1,6,1,1,3,288.5,1,0,0
12119,8,6,2024-04-24,2024-04-27,2024-04-29,1,993,2,2,1,3,5,2,4,2,0,2,1,198.6,0,1,0
12120,4,9,2023-10-01,2023-10-04,2023-10-06,0,957,2,2,1,3,5,2,10,6,1,4,1,191.4,0,1,0
12121,8,9,2023-07-01,2023-07-03,2023-07-03,2,885,0,1,0,2,2,0,7,5,1,3,2,442.5,0,0,0
12122,2,5,2024-03-12,2024-03-14,2024-03-20,1,810,0,0,1,2,8,6,3,1,0,1,2,101.25,0,0,1
12123,4,5,2023-02-09,2023-02-11,2023-02-15,4,871,0,2,1,2,6,4,2,3,0,1,2,145.16666666666666,0,0,0
12124,0,1,2024-02-06,2024-02-09,2024-02-09,1,1076,0,1,0,3,3,0,2,1,0,1,1,358.6666666666667,0,0,0
12125,5,0,2023-10-01,2023-10-03,2023-10-04,3,823,0,2,1,2,3,1,10,6,1,4,2,274.3333333333333,0,0,0
12126,0,9,2023-07-02,2023-07-05,2023-07-05,3,1031,0,1,0,3,3,0,7,6,1,3,1,343.6666666666667,0,0,0
